                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    117,                0.67436,                0.67535,                 1.0906,                0.77114,                0.77448,                0.84685,                 0.7708,                0.48131,                0.66283,                0.91043,              0.0083594,              0.0083594,              0.0083594
                    118,                0.67083,                0.66818,                  1.089,                0.79311,                0.74525,                0.84453,                0.76854,                0.48008,                0.66266,                0.90995,              0.0083453,              0.0083453,              0.0083453
                    119,                0.66824,                0.67527,                 1.0914,                0.73481,                0.81335,                0.84617,                0.76954,                0.48049,                0.65921,                 0.9103,              0.0083311,              0.0083311,              0.0083311
                    120,                 0.6701,                0.67769,                 1.0886,                0.77384,                0.76968,                0.84522,                0.76892,                0.48022,                0.65537,                0.91034,               0.008317,               0.008317,               0.008317
                    121,                0.65583,                0.66935,                  1.084,                0.75958,                0.79233,                0.84696,                0.77135,                0.48049,                0.64942,                0.90942,              0.0083029,              0.0083029,              0.0083029
                    122,                0.65885,                0.65541,                 1.0789,                0.76326,                0.78471,                0.84586,                 0.7717,                0.48001,                0.65162,                0.90889,              0.0082887,              0.0082887,              0.0082887
                    123,                0.65935,                0.66283,                 1.0788,                0.74559,                0.80976,                 0.8438,                0.77105,                0.47795,                0.65353,                0.90666,              0.0082746,              0.0082746,              0.0082746
                    124,                0.65772,                0.66367,                 1.0813,                0.75927,                0.78716,                0.84366,                0.77071,                0.47844,                 0.6548,                  0.907,              0.0082604,              0.0082604,              0.0082604
                    125,                0.65344,                0.65583,                 1.0836,                0.76548,                0.76787,                0.84521,                0.77145,                0.47793,                0.65008,                0.90689,              0.0082463,              0.0082463,              0.0082463
                    126,                0.65347,                0.64805,                  1.074,                0.80081,                0.74657,                 0.8454,                0.77191,                0.47738,                0.65239,                0.90667,              0.0082321,              0.0082321,              0.0082321
                    127,                0.65914,                0.64548,                 1.0779,                0.79344,                0.75859,                0.84532,                0.77183,                0.47598,                0.65114,                0.90636,               0.008218,               0.008218,               0.008218
                    128,                0.65898,                0.65129,                 1.0775,                 0.7878,                0.76036,                0.84673,                0.77342,                  0.475,                0.64799,                0.90536,              0.0082039,              0.0082039,              0.0082039
                    129,                0.66141,                0.65801,                 1.0831,                0.78424,                0.77101,                0.84652,                0.77363,                0.47427,                0.64639,                0.90466,              0.0081897,              0.0081897,              0.0081897
