                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.81654,                 0.9655,                  1.221,                0.73392,                0.71333,                0.79302,                0.70026,                0.55733,                0.80379,                0.99531,              0.0095191,              0.0095191,              0.0095191
                     36,                0.81467,                0.95028,                 1.2227,                0.69354,                0.77668,                0.81354,                0.71471,                0.55409,                0.76633,                0.98704,               0.009505,               0.009505,               0.009505
                     37,                0.81656,                0.95671,                 1.2205,                0.67213,                0.75211,                0.78259,                0.69095,                0.55916,                0.80311,                0.99419,              0.0094909,              0.0094909,              0.0094909
                     38,                0.79758,                0.94686,                 1.2117,                   0.72,                0.71383,                0.80313,                0.71091,                0.55273,                0.76799,                 1.0002,              0.0094767,              0.0094767,              0.0094767
                     39,                 0.8083,                0.94533,                 1.2121,                 0.7185,                0.75847,                0.80959,                0.71624,                0.55476,                0.77578,                 0.9904,              0.0094626,              0.0094626,              0.0094626
                     40,                0.80372,                0.94696,                 1.2136,                0.72043,                0.73704,                0.80854,                0.71406,                0.54343,                0.78102,                 0.9877,              0.0094484,              0.0094484,              0.0094484
                     41,                0.78848,                0.92289,                 1.1913,                 0.7502,                0.71567,                0.80578,                0.71686,                0.53613,                0.77804,                0.97259,              0.0094343,              0.0094343,              0.0094343
                     42,                0.78823,                0.92663,                 1.2026,                0.71248,                 0.7587,                0.81007,                0.72018,                0.53279,                0.73047,                0.97068,              0.0094201,              0.0094201,              0.0094201
                     43,                0.79038,                0.91399,                 1.1992,                0.77937,                0.69315,                 0.8134,                0.72279,                 0.5395,                0.73679,                0.98052,               0.009406,               0.009406,               0.009406
                     44,                0.78573,                0.91662,                 1.2001,                0.71071,                 0.7696,                0.82332,                0.73422,                0.53619,                0.73345,                0.97537,              0.0093919,              0.0093919,              0.0093919
                     45,                0.78194,                0.91096,                 1.1943,                0.70938,                0.76026,                0.82352,                0.73657,                0.52831,                0.73092,                0.96724,              0.0093777,              0.0093777,              0.0093777
                     46,                0.77776,                0.90091,                 1.1886,                0.70984,                0.74529,                0.81212,                0.72443,                0.53979,                0.74539,                0.98174,              0.0093636,              0.0093636,              0.0093636
                     47,                 0.7759,                 0.9001,                 1.1901,                0.73313,                0.76108,                0.82671,                0.73613,                0.53778,                0.71891,                0.98105,              0.0093494,              0.0093494,              0.0093494
                     48,                0.78206,                 0.8958,                 1.1892,                0.73843,                0.74811,                0.81859,                0.72075,                0.55552,                0.73867,                0.99373,              0.0093353,              0.0093353,              0.0093353
                     49,                0.77803,                0.88266,                 1.1906,                0.68237,                0.72438,                0.80008,                0.71615,                0.52436,                0.74735,                0.96792,              0.0093211,              0.0093211,              0.0093211
                     50,                0.76259,                 0.8792,                 1.1746,                 0.7422,                0.75947,                0.83245,                0.74055,                0.52974,                0.71707,                0.96889,               0.009307,               0.009307,               0.009307
                     51,                0.75834,                0.87726,                 1.1767,                0.75639,                0.75244,                0.83209,                 0.7457,                  0.521,                0.71097,                0.96019,              0.0092929,              0.0092929,              0.0092929
                     52,                0.76014,                0.86793,                 1.1736,                 0.7251,                 0.7774,                0.83339,                0.74543,                0.52071,                0.70919,                0.95981,              0.0092787,              0.0092787,              0.0092787
                     53,                0.75903,                0.86475,                 1.1705,                0.76616,                0.73261,                0.82826,                 0.7422,                0.51744,                0.71524,                0.96258,              0.0092646,              0.0092646,              0.0092646
                     54,                 0.7524,                0.85511,                 1.1696,                 0.7588,                0.73922,                0.83096,                0.74621,                0.51543,                0.70382,                0.95679,              0.0092504,              0.0092504,              0.0092504
                     55,                0.75105,                0.85559,                 1.1672,                0.77042,                0.72898,                0.81927,                0.73163,                0.52618,                0.72784,                0.96236,              0.0092363,              0.0092363,              0.0092363
                     56,                0.73821,                0.83146,                 1.1602,                0.71425,                0.77893,                0.81944,                0.73443,                0.50645,                0.71083,                0.94953,              0.0092221,              0.0092221,              0.0092221
                     57,                0.75228,                0.84899,                 1.1708,                0.77318,                0.75973,                0.83849,                0.75133,                0.51678,                0.68879,                0.95735,               0.009208,               0.009208,               0.009208
                     58,                0.75072,                0.84565,                 1.1598,                0.71698,                0.77525,                0.82339,                0.74307,                0.51766,                0.72008,                0.95399,              0.0091939,              0.0091939,              0.0091939
                     59,                0.73934,                0.84902,                 1.1582,                0.75483,                0.74226,                0.83396,                0.75045,                0.52047,                 0.6946,                0.95685,              0.0091797,              0.0091797,              0.0091797
                     60,                0.74897,                0.83768,                 1.1665,                0.73033,                0.76092,                0.82408,                 0.7392,                0.51911,                0.71997,                0.96313,              0.0091656,              0.0091656,              0.0091656
                     61,                0.74635,                0.83729,                 1.1566,                0.74253,                0.77114,                0.83123,                0.74887,                0.50863,                0.69375,                0.95328,              0.0091514,              0.0091514,              0.0091514
                     62,                0.74277,                0.83405,                 1.1559,                 0.7549,                0.76354,                0.83755,                0.75175,                0.52152,                 0.6852,                0.96537,              0.0091373,              0.0091373,              0.0091373
                     63,                0.73979,                0.82847,                 1.1524,                0.76754,                0.73976,                0.82645,                0.74595,                0.50632,                0.70484,                0.94986,              0.0091231,              0.0091231,              0.0091231
                     64,                 0.7293,                0.81099,                 1.1508,                0.72609,                 0.8099,                0.83671,                0.75232,                0.51418,                0.67557,                0.95612,               0.009109,               0.009109,               0.009109
                     65,                0.72901,                0.81837,                 1.1448,                0.75908,                0.76638,                0.83663,                 0.7468,                0.51554,                0.67759,                0.95895,              0.0090949,              0.0090949,              0.0090949
                     66,                0.72959,                0.81452,                 1.1495,                0.76237,                0.76068,                0.83059,                0.74511,                0.50602,                 0.6861,                0.95717,              0.0090807,              0.0090807,              0.0090807
                     67,                0.73086,                0.80525,                 1.1504,                0.77302,                0.75485,                0.83568,                0.75241,                 0.5103,                 0.6976,                0.95222,              0.0090666,              0.0090666,              0.0090666
                     68,                0.71554,                0.79866,                 1.1411,                0.78019,                0.76377,                0.84174,                0.76051,                0.50097,                0.68195,                0.93831,              0.0090524,              0.0090524,              0.0090524
                     69,                0.73232,                0.80401,                 1.1442,                0.76708,                0.74174,                0.83647,                0.75391,                0.51285,                0.68135,                0.95059,              0.0090383,              0.0090383,              0.0090383
                     70,                0.72121,                0.79806,                 1.1449,                0.77611,                0.75827,                0.83499,                0.75346,                0.50846,                0.66909,                0.95372,              0.0090241,              0.0090241,              0.0090241
                     71,                0.71928,                 0.7971,                 1.1376,                0.75694,                0.77776,                0.84719,                0.76312,                0.50853,                0.66086,                0.95165,                0.00901,                0.00901,                0.00901
                     72,                0.71427,                0.78428,                 1.1341,                0.77429,                0.75114,                0.83761,                0.75733,                0.50317,                0.68135,                0.94161,              0.0089959,              0.0089959,              0.0089959
                     73,                0.72625,                 0.7873,                 1.1392,                0.75421,                0.76639,                0.83742,                0.75477,                0.51163,                0.66542,                0.95397,              0.0089817,              0.0089817,              0.0089817
                     74,                0.71249,                0.78509,                 1.1319,                0.79425,                0.73043,                0.83724,                0.75719,                0.50202,                0.66542,                0.94623,              0.0089676,              0.0089676,              0.0089676
                     75,                0.71586,                0.78006,                 1.1407,                0.76272,                0.75977,                0.84008,                0.75866,                0.49353,                0.65842,                 0.9371,              0.0089534,              0.0089534,              0.0089534
                     76,                0.71741,                0.77634,                 1.1371,                0.75583,                0.78643,                0.84724,                0.76645,                0.49612,                0.66692,                0.93943,              0.0089393,              0.0089393,              0.0089393
                     77,                0.70721,                0.77133,                 1.1247,                0.75138,                0.78097,                0.84197,                0.75944,                0.49589,                 0.6725,                0.93778,              0.0089251,              0.0089251,              0.0089251
                     78,                0.70596,                 0.7743,                 1.1254,                0.72722,                0.80247,                0.83453,                0.75153,                0.49747,                0.67073,                0.93674,               0.008911,               0.008911,               0.008911
                     79,                0.70996,                0.76399,                 1.1325,                 0.7417,                0.79128,                0.83529,                0.75425,                0.49767,                0.67896,                0.93826,              0.0088969,              0.0088969,              0.0088969
                     80,                0.71235,                0.76309,                 1.1339,                0.72474,                0.79376,                0.83752,                0.75589,                0.49176,                0.67694,                0.93236,              0.0088827,              0.0088827,              0.0088827
                     81,                0.70327,                0.75339,                 1.1264,                0.75552,                0.78729,                0.85165,                0.76624,                0.49124,                0.65922,                0.93329,              0.0088686,              0.0088686,              0.0088686
                     82,                0.71288,                 0.7568,                 1.1286,                0.76737,                0.79035,                0.84925,                0.76893,                0.48697,                0.66092,                0.93014,              0.0088544,              0.0088544,              0.0088544
                     83,                0.69549,                0.76233,                   1.12,                0.75346,                0.78834,                0.84541,                0.76179,                 0.4949,                0.65568,                0.93482,              0.0088403,              0.0088403,              0.0088403
                     84,                0.69725,                 0.7589,                  1.126,                0.72562,                0.80811,                0.84174,                0.76141,                0.48944,                0.65651,                0.92987,              0.0088261,              0.0088261,              0.0088261
                     85,                  0.701,                0.75534,                 1.1255,                0.78916,                0.72747,                0.83307,                0.75426,                0.49046,                0.67485,                0.93251,               0.008812,               0.008812,               0.008812
                     86,                0.69569,                0.74496,                 1.1199,                0.73783,                 0.7982,                0.84761,                0.76742,                0.49348,                0.65702,                0.93351,              0.0087979,              0.0087979,              0.0087979
