                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                0.63161,                0.77651,                 1.1447,                0.76903,                 0.8165,                0.85485,                0.77958,                0.46052,                 0.6333,                0.96399,              0.0088261,              0.0088261,              0.0088261
                     85,                0.62845,                0.77834,                 1.1352,                0.75862,                0.82895,                  0.853,                0.77812,                0.46119,                0.63655,                0.96054,               0.008812,               0.008812,               0.008812
                     86,                0.63044,                0.78025,                 1.1326,                 0.7826,                 0.8078,                0.85963,                0.78254,                0.45992,                0.62751,                0.95762,              0.0087979,              0.0087979,              0.0087979
                     87,                0.63651,                0.77847,                 1.1361,                0.81454,                0.78138,                0.85552,                0.78294,                0.45147,                0.62329,                0.95181,              0.0087837,              0.0087837,              0.0087837
                     88,                0.62272,                0.77048,                 1.1342,                0.82228,                0.75175,                0.85423,                0.78106,                0.45055,                0.63538,                0.95145,              0.0087696,              0.0087696,              0.0087696
                     89,                0.63378,                0.76387,                 1.1402,                0.77248,                0.82009,                0.86275,                0.78768,                0.44966,                0.61083,                0.95147,              0.0087554,              0.0087554,              0.0087554
                     90,                0.62661,                0.77792,                 1.1304,                0.81116,                0.79077,                0.86212,                0.78927,                0.44927,                0.61307,                0.94985,              0.0087413,              0.0087413,              0.0087413
                     91,                0.61934,                0.76474,                 1.1258,                0.78164,                0.80236,                0.85995,                0.78569,                0.45666,                 0.6192,                0.95827,              0.0087271,              0.0087271,              0.0087271
                     92,                0.62906,                0.76094,                  1.138,                0.78379,                0.80335,                0.86192,                0.78921,                0.45794,                0.61603,                0.95968,               0.008713,               0.008713,               0.008713
                     93,                0.62723,                 0.7568,                 1.1319,                0.76607,                0.81325,                0.86117,                0.78718,                0.45745,                0.62616,                0.95693,              0.0086989,              0.0086989,              0.0086989
                     94,                0.61753,                0.74401,                 1.1323,                0.78105,                 0.7975,                0.86044,                  0.786,                 0.4523,                0.63252,                0.95177,              0.0086847,              0.0086847,              0.0086847
                     95,                0.60876,                0.74459,                  1.124,                0.77409,                0.81081,                0.85791,                0.78456,                0.45465,                0.63864,                0.95304,              0.0086706,              0.0086706,              0.0086706
                     96,                0.61916,                0.75118,                 1.1226,                0.80711,                0.79306,                0.85855,                0.78661,                0.45155,                0.63167,                0.94965,              0.0086564,              0.0086564,              0.0086564
                     97,                0.61696,                0.74561,                 1.1253,                 0.7775,                 0.8284,                0.86275,                0.79042,                0.45448,                0.62543,                 0.9545,              0.0086423,              0.0086423,              0.0086423
                     98,                0.61097,                0.73079,                 1.1153,                0.78264,                0.81604,                0.86061,                0.78823,                0.45444,                0.62607,                0.95427,              0.0086281,              0.0086281,              0.0086281
                     99,                  0.622,                0.75189,                 1.1282,                0.76098,                0.83103,                0.85679,                0.78409,                0.45424,                0.63673,                 0.9529,               0.008614,               0.008614,               0.008614
                    100,                0.61934,                0.75008,                 1.1269,                0.78896,                0.79316,                0.85698,                 0.7827,                0.45598,                0.62451,                 0.9521,              0.0085999,              0.0085999,              0.0085999
                    101,                0.61633,                0.73374,                 1.1204,                0.75095,                0.84259,                 0.8601,                0.78789,                0.45445,                0.62126,                0.95026,              0.0085857,              0.0085857,              0.0085857
                    102,                0.61763,                0.74584,                 1.1226,                0.77076,                0.83514,                0.86419,                0.79024,                0.45624,                0.61401,                0.95264,              0.0085716,              0.0085716,              0.0085716
                    103,                0.60891,                0.74616,                  1.117,                0.77934,                0.82343,                0.86387,                0.79116,                0.45075,                0.61179,                0.94782,              0.0085574,              0.0085574,              0.0085574
                    104,                0.62077,                0.74232,                 1.1225,                0.78922,                0.81057,                0.86384,                0.79294,                0.44616,                0.60528,                0.94269,              0.0085433,              0.0085433,              0.0085433
                    105,                0.61469,                 0.7355,                 1.1166,                0.79503,                0.82013,                0.86467,                0.79356,                0.44553,                0.60168,                0.94306,              0.0085291,              0.0085291,              0.0085291
                    106,                0.61573,                0.73067,                 1.1111,                0.78937,                0.81745,                0.86155,                0.78962,                0.44393,                0.60118,                0.94189,               0.008515,               0.008515,               0.008515
                    107,                0.61006,                0.73201,                 1.1117,                0.77877,                0.81663,                0.86493,                0.79444,                0.44483,                0.59784,                0.94292,              0.0085009,              0.0085009,              0.0085009
                    108,                0.60874,                0.73347,                 1.1191,                0.78209,                0.81365,                0.86683,                0.79603,                0.44451,                0.60109,                0.94262,              0.0084867,              0.0084867,              0.0084867
                    109,                0.60991,                0.72283,                 1.1176,                0.80754,                0.79045,                0.86593,                0.79506,                0.44631,                0.60321,                0.94517,              0.0084726,              0.0084726,              0.0084726
                    110,                0.61034,                0.72327,                 1.1135,                0.81127,                0.78169,                0.86628,                0.79673,                 0.4407,                 0.5974,                0.94001,              0.0084584,              0.0084584,              0.0084584
                    111,                0.60913,                0.71127,                 1.1182,                0.80436,                0.79102,                0.86528,                 0.7965,                0.44201,                0.59952,                0.94112,              0.0084443,              0.0084443,              0.0084443
