                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     52,                0.79123,                0.88552,                 1.1834,                0.70812,                 0.7859,                0.82017,                0.71735,                0.57466,                0.74863,                0.99108,              0.0092787,              0.0092787,              0.0092787
                     53,                0.79388,                0.88389,                 1.1813,                0.73745,                0.74624,                0.81616,                0.72846,                0.53774,                0.77165,                0.96359,              0.0092646,              0.0092646,              0.0092646
                     54,                0.78241,                0.87269,                 1.1718,                 0.7262,                0.77896,                0.82598,                0.73295,                0.54178,                0.74374,                0.96112,              0.0092504,              0.0092504,              0.0092504
                     55,                0.78413,                0.87915,                 1.1733,                0.75501,                0.68995,                0.81531,                0.72445,                0.54662,                0.76738,                0.96473,              0.0092363,              0.0092363,              0.0092363
                     56,                0.77702,                0.85324,                 1.1717,                0.72215,                0.73855,                0.79803,                0.70056,                0.57681,                0.76817,                0.98253,              0.0092221,              0.0092221,              0.0092221
                     57,                0.78338,                0.87244,                  1.174,                0.74796,                0.77298,                0.82822,                0.74045,                0.54349,                0.75255,                 0.9565,               0.009208,               0.009208,               0.009208
                     58,                0.78226,                0.86499,                 1.1675,                0.72409,                0.75737,                0.81831,                0.73034,                0.53016,                  0.775,                0.94531,              0.0091939,              0.0091939,              0.0091939
                     59,                0.77382,                0.86524,                 1.1681,                0.75408,                0.76368,                0.83143,                0.73932,                0.54214,                0.73724,                0.95919,              0.0091797,              0.0091797,              0.0091797
                     60,                0.77844,                0.85011,                 1.1701,                0.71443,                0.75011,                0.82377,                0.73567,                0.53716,                0.76283,                0.95781,              0.0091656,              0.0091656,              0.0091656
                     61,                0.77768,                0.85175,                 1.1616,                 0.7606,                0.76449,                 0.8405,                  0.755,                0.53119,                 0.7111,                0.95523,              0.0091514,              0.0091514,              0.0091514
                     62,                0.77098,                0.85733,                 1.1586,                0.73981,                0.78314,                0.83848,                0.74879,                0.54409,                0.70605,                0.95886,              0.0091373,              0.0091373,              0.0091373
                     63,                0.76765,                 0.8477,                 1.1544,                0.74436,                 0.7324,                0.81923,                0.73727,                 0.5212,                0.74987,                0.94326,              0.0091231,              0.0091231,              0.0091231
                     64,                0.76123,                0.83304,                 1.1578,                0.75605,                0.75137,                0.83421,                0.74411,                0.53432,                0.70693,                0.95732,               0.009109,               0.009109,               0.009109
                     65,                0.75833,                0.82766,                 1.1497,                0.72276,                0.77151,                0.82413,                0.73641,                0.51602,                0.71272,                0.93945,              0.0090949,              0.0090949,              0.0090949
                     66,                0.75665,                0.83387,                 1.1492,                0.75625,                0.74242,                0.83279,                0.74418,                0.53227,                0.71221,                 0.9506,              0.0090807,              0.0090807,              0.0090807
                     67,                0.76363,                0.82785,                 1.1567,                0.75308,                0.76216,                0.83263,                0.73848,                0.53665,                0.73003,                0.95539,              0.0090666,              0.0090666,              0.0090666
                     68,                0.75089,                0.82508,                 1.1465,                0.75004,                0.76114,                0.82279,                0.74008,                0.52397,                0.73143,                0.93873,              0.0090524,              0.0090524,              0.0090524
                     69,                0.76255,                0.82382,                 1.1455,                 0.7657,                0.75367,                0.82697,                0.74387,                0.53194,                0.72398,                0.95585,              0.0090383,              0.0090383,              0.0090383
                     70,                0.75229,                 0.8319,                 1.1453,                0.73675,                0.75731,                0.82307,                0.74091,                0.52092,                 0.7358,                0.94075,              0.0090241,              0.0090241,              0.0090241
                     71,                0.75282,                0.82052,                 1.1424,                0.77092,                0.75467,                0.83384,                0.74846,                0.51201,                0.70564,                0.93208,                0.00901,                0.00901,                0.00901
                     72,                0.74597,                0.80781,                 1.1391,                0.75604,                0.75342,                0.83021,                0.74567,                 0.5274,                0.72763,                0.95015,              0.0089959,              0.0089959,              0.0089959
                     73,                0.75077,                 0.8117,                 1.1371,                0.75864,                0.75986,                0.82944,                0.74579,                0.52038,                0.70994,                0.94534,              0.0089817,              0.0089817,              0.0089817
                     74,                0.73821,                0.80293,                 1.1321,                 0.7523,                0.75638,                0.83117,                0.74911,                0.52107,                0.72079,                0.94414,              0.0089676,              0.0089676,              0.0089676
                     75,                0.74488,                0.80757,                 1.1413,                0.75939,                0.74854,                0.83629,                 0.7518,                0.51234,                0.68711,                0.93638,              0.0089534,              0.0089534,              0.0089534
                     76,                0.74046,                0.79858,                 1.1373,                0.75673,                0.77251,                0.83565,                0.75122,                0.52414,                0.68865,                0.94031,              0.0089393,              0.0089393,              0.0089393
                     77,                0.73068,                0.79001,                  1.124,                0.75158,                0.76019,                0.82991,                0.74602,                0.51873,                0.70852,                0.93836,              0.0089251,              0.0089251,              0.0089251
                     78,                0.73416,                0.79822,                 1.1251,                0.75182,                0.75085,                0.82471,                0.74149,                0.52233,                0.71425,                0.94339,               0.008911,               0.008911,               0.008911
                     79,                0.73626,                0.78523,                 1.1288,                0.77878,                0.74454,                0.83238,                0.75002,                0.51985,                0.69867,                0.94093,              0.0088969,              0.0088969,              0.0088969
                     80,                0.73861,                 0.7924,                 1.1343,                0.74836,                0.77224,                   0.84,                0.75939,                0.51263,                 0.7001,                 0.9322,              0.0088827,              0.0088827,              0.0088827
                     81,                0.73015,                 0.7797,                 1.1254,                0.76492,                0.78279,                0.84708,                0.76549,                0.51005,                0.67679,                0.92764,              0.0088686,              0.0088686,              0.0088686
                     82,                 0.7331,                0.77985,                 1.1261,                 0.7462,                0.77534,                0.83588,                0.75473,                0.51069,                0.70702,                0.93299,              0.0088544,              0.0088544,              0.0088544
                     83,                  0.718,                0.78926,                 1.1193,                0.76626,                 0.7547,                 0.8335,                0.74838,                  0.516,                0.70254,                0.93357,              0.0088403,              0.0088403,              0.0088403
                     84,                 0.7246,                0.77734,                 1.1231,                0.75492,                0.78352,                 0.8367,                0.75384,                0.51541,                0.69328,                0.93471,              0.0088261,              0.0088261,              0.0088261
                     85,                0.72209,                0.77225,                 1.1229,                0.75318,                0.77343,                0.83931,                0.75948,                0.51227,                 0.6868,                0.93117,               0.008812,               0.008812,               0.008812
                     86,                0.72027,                0.77392,                 1.1174,                0.76645,                0.75895,                 0.8388,                0.75772,                0.50375,                0.69755,                0.92459,              0.0087979,              0.0087979,              0.0087979
                     87,                0.72089,                0.76937,                 1.1143,                0.74306,                 0.7797,                 0.8363,                0.75494,                0.49806,                0.69749,                  0.918,              0.0087837,              0.0087837,              0.0087837
                     88,                0.71235,                0.76538,                 1.1129,                0.73519,                0.78892,                0.84129,                0.75692,                0.50251,                 0.6873,                0.92065,              0.0087696,              0.0087696,              0.0087696
                     89,                0.72252,                0.76973,                 1.1122,                0.76957,                 0.7732,                0.84773,                0.76714,                0.49861,                0.67676,                0.91657,              0.0087554,              0.0087554,              0.0087554
                     90,                0.72122,                0.77137,                 1.1125,                0.75442,                0.78064,                0.83697,                0.75639,                0.50042,                0.68403,                0.91784,              0.0087413,              0.0087413,              0.0087413
                     91,                0.70693,                0.74652,                 1.1057,                0.77392,                0.75986,                0.84038,                0.75651,                 0.5071,                0.68882,                0.92615,              0.0087271,              0.0087271,              0.0087271
                     92,                0.70986,                0.75666,                 1.1107,                0.77388,                0.74615,                0.84202,                0.76408,                0.50756,                 0.6831,                0.92697,               0.008713,               0.008713,               0.008713
                     93,                0.71077,                0.75762,                 1.1034,                 0.7405,                0.79204,                0.84363,                0.76791,                 0.4934,                0.68682,                 0.9114,              0.0086989,              0.0086989,              0.0086989
                     94,                0.70897,                 0.7498,                   1.11,                0.79143,                 0.7297,                0.84206,                0.76544,                0.49567,                0.69211,                 0.9141,              0.0086847,              0.0086847,              0.0086847
                     95,                0.69539,                0.73148,                 1.0975,                0.78508,                0.74985,                0.84507,                0.76653,                0.49799,                0.67626,                0.91393,              0.0086706,              0.0086706,              0.0086706
                     96,                0.71085,                0.73726,                 1.1036,                0.79599,                0.74456,                0.84389,                 0.7643,                0.48961,                0.66155,                0.90931,              0.0086564,              0.0086564,              0.0086564
                     97,                0.70863,                0.74794,                 1.1052,                0.77296,                0.77111,                0.84123,                0.76458,                0.49038,                0.66008,                0.90959,              0.0086423,              0.0086423,              0.0086423
                     98,                0.70095,                0.73055,                 1.0968,                0.77615,                0.76232,                0.84494,                 0.7682,                 0.4922,                0.67058,                0.91184,              0.0086281,              0.0086281,              0.0086281
                     99,                0.70676,                0.73581,                 1.1036,                0.76521,                 0.7643,                0.83916,                0.76179,                0.49045,                0.67885,                0.91072,               0.008614,               0.008614,               0.008614
                    100,                0.69585,                0.73975,                 1.0925,                0.73128,                0.79004,                 0.8377,                0.76239,                0.48922,                  0.684,                0.90834,              0.0085999,              0.0085999,              0.0085999
                    101,                0.70701,                0.72463,                 1.0975,                0.73747,                0.79216,                0.83738,                 0.7609,                0.49109,                0.67185,                0.90847,              0.0085857,              0.0085857,              0.0085857
                    102,                0.69748,                0.73491,                 1.0935,                0.75458,                 0.7744,                0.83948,                0.76376,                0.49172,                0.66982,                0.90957,              0.0085716,              0.0085716,              0.0085716
                    103,                0.69411,                0.73588,                 1.0912,                0.77599,                0.74817,                0.84038,                0.76205,                0.49156,                0.67285,                0.90898,              0.0085574,              0.0085574,              0.0085574
                    104,                0.70543,                0.73238,                 1.0945,                0.74899,                0.77602,                0.84081,                0.76484,                 0.4909,                0.67321,                0.90646,              0.0085433,              0.0085433,              0.0085433
