                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.83671,                0.97535,                 1.2292,                 0.6884,                0.73767,                0.79525,                0.69218,                 0.6073,                0.88131,                 1.0248,              0.0095191,              0.0095191,              0.0095191
                     36,                0.83318,                0.96189,                 1.2318,                0.71281,                0.70562,                0.80495,                0.70226,                0.57987,                0.80759,                0.99926,               0.009505,               0.009505,               0.009505
                     37,                0.83447,                0.96273,                 1.2313,                0.70246,                0.74615,                0.79816,                0.70098,                0.58298,                0.79099,                 1.0082,              0.0094909,              0.0094909,              0.0094909
                     38,                0.81804,                0.95619,                 1.2231,                0.70128,                0.72148,                0.79797,                0.69163,                0.62312,                0.82465,                 1.0386,              0.0094767,              0.0094767,              0.0094767
                     39,                0.82445,                0.95421,                 1.2233,                0.72664,                0.75525,                0.80601,                0.70456,                0.57051,                 0.7842,                0.99039,              0.0094626,              0.0094626,              0.0094626
                     40,                0.81776,                0.95872,                 1.2209,                0.74252,                0.70658,                0.78906,                0.68307,                0.58533,                0.77697,                 1.0037,              0.0094484,              0.0094484,              0.0094484
                     41,                0.80357,                 0.9388,                 1.1982,                0.70477,                0.75403,                0.81143,                0.71486,                0.54962,                0.77218,                0.97406,              0.0094343,              0.0094343,              0.0094343
                     42,                0.80041,                0.93767,                 1.2074,                0.68569,                0.77911,                0.80957,                0.70448,                0.57857,                0.74636,                0.99378,              0.0094201,              0.0094201,              0.0094201
                     43,                0.80512,                0.92552,                  1.202,                0.72386,                0.77147,                0.81584,                0.71912,                0.55972,                0.75902,                0.98068,               0.009406,               0.009406,               0.009406
                     44,                0.80154,                0.92678,                 1.2025,                0.70879,                0.74283,                 0.8057,                0.71435,                0.54023,                0.76942,                 0.9595,              0.0093919,              0.0093919,              0.0093919
                     45,                0.79668,                0.91448,                  1.195,                0.75085,                 0.7114,                0.82084,                0.71719,                0.57652,                0.77278,                0.99223,              0.0093777,              0.0093777,              0.0093777
                     46,                0.78613,                0.90979,                 1.1862,                0.71839,                0.74022,                0.81576,                0.72353,                0.54201,                0.75339,                0.96104,              0.0093636,              0.0093636,              0.0093636
                     47,                0.78708,                0.91031,                 1.1935,                0.75871,                 0.7495,                0.82004,                0.71779,                0.55735,                0.76175,                0.97807,              0.0093494,              0.0093494,              0.0093494
                     48,                0.79709,                0.90445,                 1.1916,                0.70984,                0.80605,                0.82484,                0.72978,                0.55533,                0.74095,                0.97609,              0.0093353,              0.0093353,              0.0093353
                     49,                0.78646,                0.89012,                 1.1879,                0.71529,                0.73368,                0.80388,                0.71271,                0.55121,                0.75089,                0.97231,              0.0093211,              0.0093211,              0.0093211
                     50,                0.77895,                0.88428,                 1.1815,                0.70048,                 0.7763,                0.81983,                0.72258,                0.55724,                0.72501,                0.97195,               0.009307,               0.009307,               0.009307
                     51,                0.76803,                0.88009,                 1.1749,                0.72824,                0.77314,                0.82743,                 0.7344,                0.54392,                0.72686,                0.96248,              0.0092929,              0.0092929,              0.0092929
                     52,                0.77054,                0.88058,                 1.1753,                0.71088,                0.78666,                0.81604,                0.72593,                0.52387,                0.74633,                0.94949,              0.0092787,              0.0092787,              0.0092787
                     53,                0.77655,                0.87233,                 1.1753,                0.75354,                0.74689,                0.82241,                 0.7355,                0.52476,                0.73038,                0.95093,              0.0092646,              0.0092646,              0.0092646
                     54,                0.77489,                0.87349,                 1.1765,                0.76508,                0.74734,                0.83828,                0.74459,                0.54407,                0.71695,                 0.9614,              0.0092504,              0.0092504,              0.0092504
                     55,                0.76743,                0.87101,                   1.17,                 0.7931,                0.72239,                0.83345,                0.74225,                0.53692,                0.72264,                0.95788,              0.0092363,              0.0092363,              0.0092363
                     56,                0.75854,                0.84998,                 1.1655,                0.76959,                0.74836,                0.82846,                0.73606,                0.53747,                 0.7075,                0.96139,              0.0092221,              0.0092221,              0.0092221
                     57,                0.76406,                0.86637,                 1.1691,                0.75836,                0.77243,                0.83836,                0.74645,                0.51955,                0.69425,                0.94736,               0.009208,               0.009208,               0.009208
                     58,                 0.7615,                0.85373,                 1.1609,                0.74647,                0.77234,                0.83305,                0.74142,                 0.5243,                0.71659,                0.94816,              0.0091939,              0.0091939,              0.0091939
                     59,                0.75346,                0.85783,                 1.1626,                0.74774,                0.77159,                0.82896,                0.73293,                0.54466,                 0.7135,                0.96197,              0.0091797,              0.0091797,              0.0091797
                     60,                0.75834,                0.85399,                 1.1622,                0.77963,                0.73411,                0.82929,                0.73707,                0.53084,                0.72477,                0.95604,              0.0091656,              0.0091656,              0.0091656
                     61,                0.75714,                0.84757,                 1.1556,                0.74944,                0.76845,                 0.8401,                0.75003,                0.53625,                0.70329,                0.95674,              0.0091514,              0.0091514,              0.0091514
                     62,                0.74986,                0.84564,                 1.1498,                0.77489,                0.74928,                0.84712,                0.76075,                0.53209,                0.69812,                0.95954,              0.0091373,              0.0091373,              0.0091373
                     63,                0.74872,                0.84545,                 1.1474,                0.73976,                0.78355,                0.83212,                 0.7424,                0.52441,                0.70941,                0.94868,              0.0091231,              0.0091231,              0.0091231
                     64,                0.73922,                0.82255,                  1.144,                0.76665,                0.75651,                0.83815,                0.75227,                0.51796,                0.69502,                0.94044,               0.009109,               0.009109,               0.009109
                     65,                 0.7381,                0.81334,                  1.142,                0.77322,                0.74549,                0.82932,                 0.7438,                0.51586,                0.70143,                0.94537,              0.0090949,              0.0090949,              0.0090949
                     66,                0.73599,                0.82162,                  1.143,                0.75509,                0.78027,                 0.8334,                0.74536,                0.51318,                0.69086,                0.93858,              0.0090807,              0.0090807,              0.0090807
                     67,                0.74261,                0.81521,                   1.15,                0.79643,                  0.734,                0.83112,                0.73991,                0.51421,                0.70356,                0.93786,              0.0090666,              0.0090666,              0.0090666
                     68,                0.72902,                0.81071,                 1.1411,                 0.7778,                0.74393,                0.83922,                0.75462,                0.50742,                0.70287,                0.93427,              0.0090524,              0.0090524,              0.0090524
                     69,                0.74297,                 0.8104,                 1.1406,                0.76152,                0.76984,                0.83521,                0.74986,                0.51346,                0.70276,                0.94408,              0.0090383,              0.0090383,              0.0090383
                     70,                0.73676,                0.81786,                 1.1426,                0.75503,                0.76792,                0.83198,                0.74881,                0.51287,                0.71179,                0.93856,              0.0090241,              0.0090241,              0.0090241
                     71,                0.73195,                0.80985,                  1.136,                0.76638,                0.76352,                0.83547,                0.75339,                0.51164,                0.70357,                0.93651,                0.00901,                0.00901,                0.00901
                     72,                0.72401,                0.79646,                 1.1339,                0.76752,                 0.7589,                0.83618,                0.75297,                0.50464,                0.72384,                0.93359,              0.0089959,              0.0089959,              0.0089959
                     73,                0.73322,                0.80403,                 1.1344,                0.75264,                0.75979,                0.83007,                0.74891,                0.50363,                 0.7071,                0.92966,              0.0089817,              0.0089817,              0.0089817
                     74,                0.72174,                0.79328,                 1.1254,                0.78737,                0.74569,                0.83853,                0.75263,                0.51529,                0.69192,                0.93702,              0.0089676,              0.0089676,              0.0089676
                     75,                0.72535,                0.79596,                 1.1371,                0.74354,                0.78307,                0.84054,                0.76014,                0.50056,                0.68964,                0.92883,              0.0089534,              0.0089534,              0.0089534
                     76,                0.72279,                0.79326,                 1.1325,                0.76902,                 0.7816,                0.83762,                0.75041,                0.50629,                0.67967,                0.93043,              0.0089393,              0.0089393,              0.0089393
                     77,                0.71717,                0.78105,                 1.1225,                 0.7632,                0.77727,                0.83695,                0.75293,                0.50239,                0.69146,                0.92534,              0.0089251,              0.0089251,              0.0089251
                     78,                0.71788,                0.78769,                 1.1215,                0.78722,                0.73737,                0.83656,                0.75426,                0.49803,                0.69552,                0.92461,               0.008911,               0.008911,               0.008911
                     79,                0.71515,                 0.7767,                 1.1266,                0.78603,                 0.7428,                0.84249,                0.76094,                0.49603,                0.69424,                0.92314,              0.0088969,              0.0088969,              0.0088969
                     80,                0.71155,                0.77567,                 1.1231,                0.73878,                0.78063,                 0.8409,                0.75749,                 0.4928,                0.69426,                0.92105,              0.0088827,              0.0088827,              0.0088827
                     81,                0.71229,                0.77403,                 1.1233,                0.78558,                0.75698,                0.84382,                0.76373,                0.48695,                0.69177,                0.91651,              0.0088686,              0.0088686,              0.0088686
                     82,                0.71851,                0.77072,                 1.1216,                0.73223,                 0.7981,                0.84313,                0.76272,                0.49367,                0.67841,                0.91948,              0.0088544,              0.0088544,              0.0088544
                     83,                0.70468,                0.76912,                 1.1155,                0.76537,                0.75682,                0.84347,                  0.762,                0.49256,                0.69433,                0.91964,              0.0088403,              0.0088403,              0.0088403
                     84,                0.70108,                0.76414,                 1.1156,                0.77286,                0.75553,                0.84374,                0.76242,                 0.4909,                0.68282,                0.91813,              0.0088261,              0.0088261,              0.0088261
                     85,                0.70142,                0.75713,                 1.1134,                0.72585,                0.80046,                0.83724,                0.75659,                0.48961,                0.68827,                0.91803,               0.008812,               0.008812,               0.008812
                     86,                0.70155,                0.74666,                 1.1119,                0.75009,                0.78657,                0.83928,                0.75991,                0.49197,                0.68691,                 0.9175,              0.0087979,              0.0087979,              0.0087979
                     87,                0.70412,                0.75586,                 1.1119,                0.74395,                0.78144,                0.83608,                0.75558,                0.49331,                0.67753,                0.91647,              0.0087837,              0.0087837,              0.0087837
                     88,                0.69778,                0.74866,                   1.11,                0.76775,                0.77252,                0.83802,                0.75847,                0.49305,                0.67673,                0.91635,              0.0087696,              0.0087696,              0.0087696
                     89,                0.70702,                0.74688,                 1.1103,                0.75935,                0.79591,                0.84049,                0.76309,                 0.4894,                0.66898,                0.91374,              0.0087554,              0.0087554,              0.0087554
                     90,                0.70028,                  0.755,                 1.1084,                0.75923,                0.78592,                0.83531,                0.75861,                0.48986,                0.66835,                0.91426,              0.0087413,              0.0087413,              0.0087413
