                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    111,                0.55685,                0.49617,                0.95656,                 0.8105,                0.82303,                0.85767,                 0.7963,                0.43469,                 0.6187,                0.83789,              0.0084443,              0.0084443,              0.0084443
                    112,                0.55248,                0.49545,                0.95114,                0.82629,                 0.8074,                0.85678,                0.79527,                 0.4343,                0.62002,                0.83645,              0.0084301,              0.0084301,              0.0084301
                    113,                0.55337,                0.48924,                0.95537,                0.82807,                0.80601,                0.85667,                0.79547,                0.43368,                0.61164,                0.83654,               0.008416,               0.008416,               0.008416
                    114,                0.55637,                0.48659,                0.95701,                0.82903,                0.79973,                0.85516,                0.79422,                0.43353,                0.61372,                 0.8363,              0.0084019,              0.0084019,              0.0084019
                    115,                0.55987,                0.50253,                0.95648,                0.82268,                0.80991,                0.85646,                0.79452,                 0.4302,                0.60925,                0.83473,              0.0083877,              0.0083877,              0.0083877
                    116,                0.55081,                0.48718,                0.94909,                0.83002,                 0.8079,                0.85754,                0.79607,                0.43073,                0.60721,                0.83421,              0.0083736,              0.0083736,              0.0083736
                    117,                0.55757,                0.48971,                0.95534,                0.82047,                0.81405,                0.85847,                0.79833,                0.43128,                0.60423,                0.83621,              0.0083594,              0.0083594,              0.0083594
                    118,                0.55673,                0.48211,                0.95551,                0.82298,                0.81187,                  0.859,                0.79753,                0.43046,                0.59831,                0.83562,              0.0083453,              0.0083453,              0.0083453
                    119,                 0.5518,                0.49239,                0.95507,                0.80454,                0.82366,                0.85975,                0.79796,                0.42896,                0.59849,                0.83346,              0.0083311,              0.0083311,              0.0083311
                    120,                 0.5546,                0.48478,                0.95578,                0.79781,                 0.8271,                0.85655,                0.79544,                0.42849,                0.60202,                0.83285,               0.008317,               0.008317,               0.008317
                    121,                0.54605,                0.48282,                 0.9579,                0.80254,                0.82103,                0.85812,                0.79683,                 0.4289,                0.60275,                0.83377,              0.0083029,              0.0083029,              0.0083029
                    122,                0.54822,                0.47408,                0.95286,                0.81683,                0.81198,                0.85726,                0.79504,                0.42898,                0.60326,                0.83422,              0.0082887,              0.0082887,              0.0082887
                    123,                 0.5437,                0.47295,                0.95046,                 0.8257,                0.80683,                0.85609,                0.79461,                0.42898,                0.60723,                0.83382,              0.0082746,              0.0082746,              0.0082746
                    124,                0.54179,                0.48557,                0.95438,                0.82373,                0.80797,                0.85466,                0.79315,                0.42876,                0.60586,                0.83401,              0.0082604,              0.0082604,              0.0082604
                    125,                0.54272,                0.47578,                0.95114,                0.81709,                0.81472,                0.85372,                0.79235,                0.42839,                0.60413,                0.83377,              0.0082463,              0.0082463,              0.0082463
                    126,                0.54095,                0.46696,                0.94814,                0.82364,                0.80819,                0.85324,                0.79138,                0.42802,                 0.6055,                0.83363,              0.0082321,              0.0082321,              0.0082321
                    127,                0.54162,                0.47037,                0.94724,                0.81452,                 0.8155,                0.85424,                0.79308,                 0.4277,                 0.6083,                0.83384,               0.008218,               0.008218,               0.008218
                    128,                0.54366,                0.47169,                0.94796,                 0.8104,                0.81663,                0.85514,                0.79452,                0.42632,                0.61292,                0.83409,              0.0082039,              0.0082039,              0.0082039
                    129,                 0.5447,                0.48035,                0.95643,                0.80247,                0.83136,                0.85522,                0.79393,                0.42354,                0.61054,                0.83322,              0.0081897,              0.0081897,              0.0081897
                    130,                0.54434,                0.47125,                0.94962,                0.80885,                0.83405,                 0.8557,                0.79442,                0.42324,                 0.6164,                0.83303,              0.0081756,              0.0081756,              0.0081756
                    131,                0.54735,                0.46772,                0.95485,                0.80707,                0.83094,                0.85612,                0.79437,                0.42297,                0.62427,                 0.8329,              0.0081614,              0.0081614,              0.0081614
                    132,                0.53905,                0.46715,                0.94911,                0.80596,                0.82988,                0.85624,                0.79599,                0.42269,                0.62532,                0.83269,              0.0081473,              0.0081473,              0.0081473
                    133,                0.53708,                0.46365,                0.94868,                0.81657,                0.81899,                0.85603,                0.79636,                0.42303,                0.62634,                0.83228,              0.0081331,              0.0081331,              0.0081331
                    134,                0.53347,                0.45912,                0.94562,                0.82114,                 0.8172,                0.85643,                0.79665,                0.42361,                 0.6226,                0.83207,               0.008119,               0.008119,               0.008119
                    135,                0.53983,                0.46611,                0.95051,                0.81946,                 0.8238,                0.85634,                0.79599,                0.42338,                0.62156,                 0.8322,              0.0081049,              0.0081049,              0.0081049
                    136,                0.53848,                0.45881,                0.94986,                0.82682,                0.81677,                0.85614,                0.79581,                 0.4238,                0.61703,                0.83262,              0.0080907,              0.0080907,              0.0080907
                    137,                 0.5378,                0.46476,                0.94643,                0.81795,                0.82445,                0.85594,                0.79602,                0.42422,                0.62221,                0.83298,              0.0080766,              0.0080766,              0.0080766
                    138,                0.53705,                0.46052,                  0.952,                0.81245,                0.83278,                0.85772,                 0.7966,                0.42373,                 0.6228,                0.83315,              0.0080624,              0.0080624,              0.0080624
                    139,                0.52917,                0.45708,                0.94382,                0.80663,                0.84165,                0.85754,                0.79684,                0.42413,                0.62279,                0.83324,              0.0080483,              0.0080483,              0.0080483
                    140,                0.52729,                 0.4577,                0.94557,                0.80415,                0.84475,                 0.8564,                0.79656,                0.42442,                  0.624,                0.83331,              0.0080341,              0.0080341,              0.0080341
                    141,                0.53141,                0.45773,                0.94655,                0.80476,                0.84133,                0.85612,                0.79774,                0.42381,                0.62691,                0.83303,                0.00802,                0.00802,                0.00802
                    142,                 0.5339,                0.46164,                0.94765,                0.80525,                0.84624,                 0.8565,                0.79636,                0.42368,                0.62893,                0.83279,              0.0080059,              0.0080059,              0.0080059
                    143,                0.53286,                0.45635,                0.94521,                0.80546,                0.84499,                0.85625,                0.79595,                0.42328,                0.63153,                0.83218,              0.0079917,              0.0079917,              0.0079917
                    144,                0.53777,                0.45864,                0.95204,                 0.8068,                0.83854,                0.85716,                0.79819,                0.42266,                0.63164,                0.83155,              0.0079776,              0.0079776,              0.0079776
                    145,                0.53457,                0.45842,                 0.9496,                0.80572,                0.83253,                0.85729,                0.79771,                0.42208,                0.63118,                0.83094,              0.0079634,              0.0079634,              0.0079634
                    146,                  0.532,                0.45457,                0.94563,                0.80249,                0.84009,                0.85766,                0.79779,                0.42323,                0.62994,                0.83123,              0.0079493,              0.0079493,              0.0079493
                    147,                0.53094,                0.45246,                0.94323,                0.80241,                0.83917,                0.85828,                0.79844,                0.42387,                0.63051,                0.83116,              0.0079351,              0.0079351,              0.0079351
                    148,                0.53264,                0.45091,                0.93908,                0.80407,                0.83747,                0.85821,                0.79883,                 0.4238,                0.63005,                0.83052,               0.007921,               0.007921,               0.007921
                    149,                0.52935,                0.44588,                0.93913,                0.82366,                0.81401,                0.85864,                0.79814,                0.42351,                0.62818,                0.82994,              0.0079069,              0.0079069,              0.0079069
                    150,                 0.5302,                0.44692,                0.94411,                0.82439,                 0.8151,                0.85857,                0.79874,                0.42321,                0.62544,                0.82972,              0.0078927,              0.0078927,              0.0078927
                    151,                  0.527,                0.44689,                0.93976,                0.82253,                0.81528,                0.85797,                0.79818,                0.42322,                0.62553,                0.82958,              0.0078786,              0.0078786,              0.0078786
                    152,                0.53563,                0.45148,                 0.9428,                0.82219,                0.81611,                0.85777,                0.79894,                0.42285,                0.62407,                0.82915,              0.0078644,              0.0078644,              0.0078644
                    153,                 0.5231,                0.43939,                 0.9444,                0.82261,                0.81286,                 0.8576,                0.79858,                0.42225,                0.62415,                0.82914,              0.0078503,              0.0078503,              0.0078503
                    154,                0.52785,                0.44299,                0.93701,                0.81898,                0.81621,                0.85755,                0.79902,                0.42215,                0.62365,                0.82912,              0.0078361,              0.0078361,              0.0078361
                    155,                0.52339,                0.44635,                0.94719,                0.81939,                0.82002,                0.85776,                0.79965,                0.42227,                0.62332,                0.82941,               0.007822,               0.007822,               0.007822
                    156,                0.52166,                0.44009,                0.94582,                0.81889,                0.81801,                0.85799,                0.79921,                0.42194,                0.62156,                0.82932,              0.0078079,              0.0078079,              0.0078079
                    157,                0.51998,                0.43809,                0.94165,                0.81831,                0.81876,                0.85783,                0.79862,                0.42213,                0.62305,                0.82951,              0.0077937,              0.0077937,              0.0077937
