,px,broken,dirty,normal,all
0,0.0,0.17747440273037546,0.36198766775480595,0.3880503144654088,0.4278193436897285
1,0.001001001001001001,0.17747440273037546,0.36198766775480595,0.3880503144654088,0.4343360051487139
2,0.002002002002002002,0.25057418933106124,0.4110782389394561,0.4590939336423483,0.44091372514284
3,0.003003003003003003,0.30696172322509724,0.4397953932766704,0.4921909533393776,0.4475297921193979
4,0.004004004004004004,0.3557284449762318,0.46153342998385,0.5127248513468813,0.4541844761344085
5,0.005005005005005005,0.40487963503545493,0.47827578178364394,0.5282974134291452,0.460880721692018
6,0.006006006006006006,0.44545047982577207,0.4915680097955621,0.5412163004444094,0.4675861901683797
7,0.007007007007007007,0.4850900574604638,0.5014458064566967,0.5500020836910207,0.47432576972151275
8,0.008008008008008008,0.5306517617662183,0.5089295459237979,0.5596018129819226,0.4811457240460436
9,0.009009009009009009,0.5456079010725868,0.5160116288268393,0.5682014241630161,0.4880043957261739
10,0.01001001001001001,0.5618694565466036,0.521694596386042,0.5754017113858865,0.49489193030208944
11,0.011011011011011011,0.5869327863383832,0.5283927316030155,0.5813992781483601,0.5018298333020659
12,0.012012012012012012,0.6055440444641801,0.5318720203943147,0.5852541660538013,0.5088106363926564
13,0.013013013013013013,0.6213395076618284,0.5353850442962547,0.5897386180708063,0.5158282620973057
14,0.014014014014014014,0.6346371116044446,0.5399808349727199,0.5945624417575994,0.5228611435117038
15,0.015015015015015015,0.6453700318127454,0.5440236642260693,0.5990675497044609,0.5299281021290464
16,0.016016016016016016,0.6530178700753202,0.545623069144414,0.6033490525912566,0.5370658550220246
17,0.017017017017017015,0.6679604613753539,0.5499877387724699,0.6085900413529494,0.5442303680286291
18,0.018018018018018018,0.6742374934267292,0.55428642258587,0.6118092641396573,0.5514093886926981
19,0.01901901901901902,0.6795999336110281,0.558363465293568,0.6146027602920591,0.5586166214025833
20,0.02002002002002002,0.6857907609884343,0.5610379018046047,0.6179030359993724,0.5658330515630752
21,0.02102102102102102,0.6969722893229379,0.5650826342525621,0.6207986116160611,0.5730743200086044
22,0.022022022022022022,0.6988541179053923,0.5661920694851031,0.623795183931587,0.5803535223602619
23,0.023023023023023025,0.7035666640649317,0.5703681106917274,0.6250469465806144,0.5876677516300066
24,0.024024024024024024,0.7132278707661378,0.5729851988310214,0.6271928782200369,0.5950081944671063
25,0.025025025025025023,0.709748632169054,0.5757078085122999,0.6304505069149324,0.6023901366345809
26,0.026026026026026026,0.7114147558573003,0.5795100613156577,0.6336367710023982,0.6097984380389918
27,0.02702702702702703,0.7146827024058994,0.5835141877114319,0.6357066539345446,0.617225224697369
28,0.028028028028028028,0.7153292762222294,0.5854182717689549,0.6390230843727674,0.6234059994064092
29,0.029029029029029027,0.7159751478488388,0.5889001608561443,0.6408037305422397,0.6288479143165394
30,0.03003003003003003,0.7166203184289912,0.592099623189064,0.6433180136467823,0.633722495218929
31,0.031031031031031032,0.71441694262258,0.5947864335533364,0.6442456856580129,0.6380915744488264
32,0.03203203203203203,0.7147328333952835,0.5977014529144844,0.6462337702701774,0.6420620303491454
33,0.03303303303303303,0.7239474755038596,0.5992835515091615,0.6477343695908065,0.6456904719409781
34,0.03403403403403403,0.7257953625066565,0.6023639508688442,0.6487298386350144,0.6489337733878381
35,0.035035035035035036,0.7269939107479484,0.6046887624421772,0.6496225018755452,0.6519995452959696
36,0.036036036036036036,0.7302348455985809,0.6063287731739633,0.6524479251744302,0.6548959718097231
37,0.037037037037037035,0.7342736204808704,0.6081410440251287,0.6531605933049605,0.6575680463576904
38,0.03803803803803804,0.7358414058279195,0.609093232873365,0.6562744790606319,0.6601179636478332
39,0.03903903903903904,0.7372539677737957,0.6091133527436889,0.6571759208360033,0.662569259307488
40,0.04004004004004004,0.7386386849569224,0.6106411382345143,0.6594772302125789,0.6648894357134184
41,0.04104104104104104,0.7446205167186837,0.6137596372890384,0.6612084235685606,0.6670952325476787
42,0.04204204204204204,0.7452356500001273,0.6146838520177159,0.6637633729432284,0.6692309166181911
43,0.043043043043043044,0.7458501204349328,0.6150503888598876,0.6650020372583149,0.6712394783471465
44,0.044044044044044044,0.746463929093914,0.6176254377510014,0.6661296227181057,0.6731678642591714
45,0.04504504504504504,0.7470770770455808,0.618865779164386,0.6656833432958854,0.6750467454010884
46,0.04604604604604605,0.7491913394375022,0.6197196029073819,0.666515514771676,0.6768724999923423
47,0.04704704704704705,0.7518164904648902,0.6218064841350834,0.6676073701542149,0.6786010412956253
48,0.04804804804804805,0.7537169142228397,0.6227069052022801,0.6701656437964149,0.6803109694540203
49,0.04904904904904905,0.7551026839146194,0.6239697870917928,0.671527668020411,0.6819663083915901
50,0.050050050050050046,0.7589643138001974,0.625643116335766,0.6723421064382463,0.683540399459688
51,0.05105105105105105,0.7597129969037124,0.6275518804650339,0.6737176224567383,0.685127672595415
52,0.05205205205205205,0.7604606857241976,0.6288867886293943,0.6744632693286765,0.6866713174614925
53,0.05305305305305305,0.7612073822410137,0.6299099246529613,0.6752875855020629,0.688179838257672
54,0.05405405405405406,0.7642211109418283,0.6311865952069066,0.6761533449423307,0.6896658837626601
55,0.055055055055055056,0.7663578593707964,0.6330963434629236,0.676343401538858,0.6911298905159722
56,0.056056056056056056,0.7682494168534039,0.6340057640484817,0.677666771520634,0.6925645380060338
57,0.057057057057057055,0.7700296442469504,0.6370564937519223,0.6786284048156986,0.6940157418588142
58,0.058058058058058054,0.7743472536380906,0.6384550898045066,0.678887167715984,0.695442417955323
59,0.05905905905905906,0.7755177447009289,0.6397096319090229,0.68018086543157,0.696800997862393
60,0.06006006006006006,0.776813811637745,0.6396222796210587,0.6824479647477678,0.6981405752494165
61,0.06106106106106106,0.7786715456167832,0.6400739330779416,0.6833735422280882,0.6994691918881843
62,0.062062062062062065,0.780711787215857,0.6403834694596824,0.6844569452532085,0.7007315549152531
63,0.06306306306306306,0.785768670922142,0.6401919175405917,0.6868469878413963,0.7019770744402012
64,0.06406406406406406,0.7921243487181742,0.6408478367346928,0.688539220503221,0.7032077357710894
65,0.06506506506506507,0.7926864830759839,0.6424506128995342,0.6890302824665896,0.7044346772849047
66,0.06606606606606606,0.793248039826632,0.6428736965576354,0.6898264250008246,0.7056310823279922
67,0.06706706706706707,0.7938090198599199,0.643097568581197,0.691843066158287,0.7067623571377792
68,0.06806806806806806,0.7943694240638225,0.6443811066996397,0.6950976552674782,0.7078896977358012
69,0.06906906906906907,0.794929253324493,0.6450464445980001,0.6954005267695816,0.7090226289361866
70,0.07007007007007007,0.7986244769748004,0.6456117380825817,0.6957987588525821,0.7101388067559112
71,0.07107107107107107,0.7995899180436989,0.6470396382256689,0.6974425949848898,0.7112611812453299
72,0.07207207207207207,0.8005536458237591,0.6485954233177114,0.6981712854523886,0.7123581339318565
73,0.07307307307307308,0.801515664871587,0.6506029508718632,0.6983417638130609,0.713427119245098
74,0.07407407407407407,0.8024881195883197,0.6506339181855361,0.6991265410116088,0.7144761928346695
75,0.07507507507507508,0.8034602981709733,0.6505809021552014,0.7002006809099892,0.71551620132523
76,0.07607607607607608,0.8044307332881419,0.6522603808719635,0.7020686232023934,0.7165234855471454
77,0.07707707707707707,0.8053397505204334,0.6528280424282039,0.7025714597365714,0.7175195346448511
78,0.07807807807807808,0.8061961658585165,0.6542216978255926,0.7042893621832474,0.7185042516782779
79,0.07907907907907907,0.8070512245072986,0.6547427186933223,0.7053416514265075,0.7194817676873233
80,0.08008008008008008,0.8079049296880245,0.6554632362313985,0.7063039065845556,0.7204358691688807
81,0.08108108108108109,0.8083948168697247,0.6561453295560914,0.706998874818439,0.7213851055217679
82,0.08208208208208208,0.8087268155321139,0.6584517578904641,0.7083046778867661,0.7223141551708846
83,0.08308308308308308,0.8090586096327963,0.6579837153466137,0.7099071743663963,0.723210936606225
84,0.08408408408408408,0.8093901993607753,0.6590120354851962,0.7104258875395487,0.7240831955267141
85,0.08508508508508508,0.8097215849048214,0.6610069463597404,0.7111159609605678,0.7249508021346378
86,0.08608608608608609,0.8100527664534731,0.662609070902357,0.7119216834413128,0.7258153529968777
87,0.08708708708708708,0.8103837441950369,0.6595183252490501,0.7122510176444034,0.7266517387663377
88,0.08808808808808809,0.8107145183175871,0.6607007587742582,0.7147244680361582,0.727482583575549
89,0.0890890890890891,0.811045089008967,0.6632373078702453,0.7152179045086002,0.7282873726625477
90,0.09009009009009009,0.8113754564567888,0.6636869203589295,0.7162029161515293,0.7290551429907531
91,0.09109109109109109,0.8119999478882585,0.6638040695197615,0.7160030075883708,0.729823420177759
92,0.0920920920920921,0.8127512673144515,0.6642159991335169,0.7157063570257083,0.730595896016426
93,0.09309309309309309,0.8135015360213845,0.6645943466214106,0.7180701038156679,0.7313568886608901
94,0.0940940940940941,0.8142507562116615,0.6649190767744545,0.7200711872259826,0.7320945693089939
95,0.09509509509509509,0.8148621702547038,0.6652097378135539,0.7209222879126308,0.7328352242840762
96,0.0960960960960961,0.8150544602653442,0.6661033821468058,0.7221916539747496,0.7335544330605174
97,0.0970970970970971,0.8152466812303913,0.6653551670967106,0.7226583698280339,0.734253725436229
98,0.0980980980980981,0.8154388331870271,0.666013925237675,0.7233323392554518,0.734950108455196
99,0.0990990990990991,0.815630916172406,0.666757849339318,0.7247089569142308,0.7356329623000624
100,0.10010010010010009,0.8158229302236565,0.6675568207413006,0.7263416871176429,0.7363140198824698
101,0.1011011011011011,0.8160148753778802,0.6673029628556705,0.7277461842937211,0.7369925723634436
102,0.1021021021021021,0.8162067516721523,0.6679943900772294,0.7291768700250474,0.737649806896372
103,0.1031031031031031,0.8163985591435209,0.6684802776713602,0.7295936129816786,0.738307564447558
104,0.1041041041041041,0.8165902978290079,0.6688453241858545,0.7305292197651162,0.7389533520119653
105,0.10510510510510511,0.816781967765609,0.6692277623516657,0.7315288476520777,0.7395855950028056
106,0.1061061061061061,0.8169735689902924,0.6707517874466413,0.7333054099274116,0.7402002232493674
107,0.10710710710710711,0.8171651015400008,0.6711969762336416,0.7337044709637243,0.7408012925323623
108,0.10810810810810811,0.8173565654516497,0.671519694741,0.7340458422290054,0.7413814371606255
109,0.1091091091091091,0.8175479607621285,0.6721556964783681,0.7354414687529226,0.7419568507420446
110,0.11011011011011011,0.8177392875083004,0.6740286634562698,0.7363841020892751,0.7425304299818962
111,0.1111111111111111,0.8179305457270014,0.6749207438834387,0.7383090483188283,0.7430905257535853
112,0.11211211211211211,0.8181217354550421,0.6733627542053815,0.7386015539897549,0.7436475514434288
113,0.11311311311311312,0.8191887304343414,0.6745144199808859,0.7389683073228616,0.7442345729983523
114,0.11411411411411411,0.820653840691366,0.675487858820762,0.739798607102812,0.7448001819778998
115,0.11511511511511512,0.8220956064150915,0.6758980954819405,0.7409865642744783,0.7453553755606
116,0.11611611611611611,0.823500466565737,0.6751285633999622,0.7430847580883024,0.7459149965286037
117,0.11711711711711711,0.8249016204470472,0.6756487465335208,0.743586597720581,0.746482671021205
118,0.11811811811811812,0.8253427693920306,0.6758545640183444,0.7439841957920382,0.7470604811382396
119,0.11911911911911911,0.8257112153086335,0.676060304373815,0.7449418055083471,0.747622561149307
120,0.12012012012012012,0.8260794052673232,0.6774406818918873,0.7451763487204864,0.7481653958488325
121,0.12112112112112113,0.8264473395347268,0.6781861600762047,0.7454404170945249,0.7487016601519975
122,0.12212212212212212,0.826815018377101,0.6785316954069482,0.7457171709540946,0.7492328355956744
123,0.12312312312312312,0.8271824420603326,0.6791957077358326,0.7474888066996322,0.7497721345336169
124,0.12412412412412413,0.8275496108499398,0.6793416585633243,0.7480457484077827,0.7503207814376438
125,0.12512512512512514,0.8279165250110727,0.6794875704776407,0.7490462934050769,0.7508698103957042
126,0.12612612612612611,0.8282831848085135,0.6801715415619484,0.7496056844547189,0.751413408275279
127,0.12712712712712712,0.8286315651486087,0.6805191735933578,0.7501658821585957,0.7519511461166121
128,0.12812812812812813,0.8289643504809728,0.6809467709996526,0.7514650365360164,0.7524771004633035
129,0.12912912912912913,0.8292969263477544,0.6823925703510976,0.7518232265228333,0.7530117104123839
130,0.13013013013013014,0.8296292929466578,0.682896884711786,0.7513425945672586,0.7535545714104712
131,0.13113113113113112,0.8299614504751383,0.682344327620715,0.7514044161320945,0.7540977890070544
132,0.13213213213213212,0.8302933991304029,0.6827167285818936,0.7504924938301734,0.7546307017297467
133,0.13313313313313313,0.8306251391094107,0.6829082563600648,0.7507119839641345,0.7551691799758272
134,0.13413413413413414,0.8309566706088737,0.6830997166726773,0.7509313900213955,0.7557127214612162
135,0.13513513513513514,0.8312879938252558,0.6836098424561375,0.7516879098014252,0.7562574099739147
136,0.13613613613613612,0.8316191089547748,0.6847808999851509,0.7511391363536222,0.7567913345844705
137,0.13713713713713713,0.8323089882799662,0.6853031399305345,0.7521963231326901,0.7573129255634055
138,0.13813813813813813,0.8356386832410982,0.6856890182649953,0.7506396834856873,0.7578519849012758
139,0.13913913913913914,0.8359851895558099,0.686178273047392,0.750514456395576,0.758379687056103
140,0.14014014014014015,0.8363314672640876,0.6871017986723081,0.7510116536045585,0.7588967399050299
141,0.14114114114114115,0.8366775165920904,0.6879855854653503,0.7522241990143766,0.7594027738956028
